time	V(input_signal)	V(v_out)
1.549617024709981e-04	7.748085e-01	3.589343e-01
1.550299176569946e-04	7.751496e-01	3.593256e-01
1.550981328429911e-04	7.754907e-01	3.596903e-01
1.551663480289875e-04	7.758317e-01	3.600285e-01
1.552345632149840e-04	7.761728e-01	3.603401e-01
1.553027784009805e-04	7.765139e-01	3.606252e-01
1.554574632100181e-04	7.772873e-01	3.612598e-01
1.556301807773756e-04	7.781509e-01	3.620416e-01
1.557064755698680e-04	7.785324e-01	3.624550e-01
1.557827703623603e-04	7.789139e-01	3.628698e-01
1.558590651548527e-04	7.792953e-01	3.632860e-01
1.559353599473451e-04	7.796768e-01	3.637035e-01
1.560116547398375e-04	7.800583e-01	3.641225e-01
1.560879495323298e-04	7.804397e-01	3.645429e-01
1.561642443248222e-04	7.808212e-01	3.649647e-01
1.562415370831157e-04	7.812077e-01	3.653106e-01
1.563188298414092e-04	7.815941e-01	3.656432e-01
1.563961225997027e-04	7.819806e-01	3.659624e-01
1.564734153579962e-04	7.823670e-01	3.662684e-01
1.565507081162897e-04	7.827535e-01	3.665610e-01
1.566280008745832e-04	7.831400e-01	3.668404e-01
1.567052936328767e-04	7.835265e-01	3.671064e-01
1.567847325541790e-04	7.839237e-01	3.674433e-01
1.568641714754813e-04	7.843208e-01	3.677919e-01
1.569436103967835e-04	7.847180e-01	3.681522e-01
1.570230493180858e-04	7.851152e-01	3.685240e-01
1.571024882393881e-04	7.855124e-01	3.689076e-01
1.571819271606903e-04	7.859096e-01	3.693028e-01
1.572613660819926e-04	7.863069e-01	3.697096e-01
1.573282488855567e-04	7.866413e-01	3.699996e-01
1.573951316891207e-04	7.869756e-01	3.702740e-01
1.574620144926848e-04	7.873101e-01	3.705328e-01
1.575288972962488e-04	7.876445e-01	3.707760e-01
1.575957800998129e-04	7.879789e-01	3.710037e-01
1.576626629033769e-04	7.883133e-01	3.712158e-01
1.577295457069410e-04	7.886477e-01	3.714124e-01
1.579666408130327e-04	7.898332e-01	3.722174e-01
1.580693427509384e-04	7.903467e-01	3.726221e-01
1.581748766020755e-04	7.908744e-01	3.730632e-01
1.582101831005758e-04	7.910509e-01	3.732175e-01
1.582390043113819e-04	7.911950e-01	3.733483e-01
1.583070076847274e-04	7.915351e-01	3.736851e-01
1.583750110580730e-04	7.918751e-01	3.740428e-01
1.584430144314185e-04	7.922151e-01	3.744216e-01
1.585110178047641e-04	7.925551e-01	3.748214e-01
1.585790211781097e-04	7.928951e-01	3.752423e-01
1.586470245514552e-04	7.932351e-01	3.756841e-01
1.587150279248008e-04	7.935752e-01	3.761469e-01
1.587837607444572e-04	7.939188e-01	3.765992e-01
1.588524935641136e-04	7.942625e-01	3.770257e-01
1.589212263837700e-04	7.946062e-01	3.774264e-01
1.589899592034264e-04	7.949498e-01	3.778014e-01
1.590586920230828e-04	7.952935e-01	3.781505e-01
1.591274248427392e-04	7.956371e-01	3.784739e-01
1.591961576623956e-04	7.959808e-01	3.787715e-01
1.593724785889887e-04	7.968624e-01	3.795056e-01
1.596378942750560e-04	7.981895e-01	3.807699e-01
1.598792571456803e-04	7.993963e-01	3.821249e-01
1.599526403584507e-04	7.997632e-01	3.825430e-01
1.600260235712212e-04	8.001301e-01	3.829359e-01
1.600994067839916e-04	8.004971e-01	3.833037e-01
1.601727899967621e-04	8.008640e-01	3.836461e-01
1.602461732095325e-04	8.012309e-01	3.839634e-01
1.603195564223030e-04	8.015978e-01	3.842554e-01
1.603929396350734e-04	8.019647e-01	3.845222e-01
1.605721666870331e-04	8.028609e-01	3.851770e-01
1.606532256852101e-04	8.032662e-01	3.855114e-01
1.607342846833871e-04	8.036714e-01	3.858587e-01
1.608153436815641e-04	8.040767e-01	3.862190e-01
1.608964026797410e-04	8.044820e-01	3.865924e-01
1.609774616779180e-04	8.048873e-01	3.869787e-01
1.610585206760950e-04	8.052926e-01	3.873781e-01
1.611395796742719e-04	8.056979e-01	3.877905e-01
1.612153361970094e-04	8.060767e-01	3.881291e-01
1.612910927197468e-04	8.064555e-01	3.884484e-01
1.613668492424842e-04	8.068343e-01	3.887483e-01
1.614426057652217e-04	8.072130e-01	3.890289e-01
1.615183622879591e-04	8.075918e-01	3.892900e-01
1.615941188106965e-04	8.079706e-01	3.895318e-01
1.616698753334340e-04	8.083494e-01	3.897541e-01
1.619091824813363e-04	8.095459e-01	3.905887e-01
1.620672061213137e-04	8.103361e-01	3.912294e-01
1.620972309347900e-04	8.104861e-01	3.913585e-01
1.621204785644159e-04	8.106024e-01	3.914595e-01
1.621410150672338e-04	8.107051e-01	3.915504e-01
1.622158440656138e-04	8.110792e-01	3.919176e-01
1.622906730639937e-04	8.114534e-01	3.923091e-01
1.623655020623738e-04	8.118275e-01	3.927249e-01
1.624403310607538e-04	8.122017e-01	3.931649e-01
1.625151600591338e-04	8.125758e-01	3.936293e-01
1.625899890575137e-04	8.129499e-01	3.941180e-01
1.626648180558937e-04	8.133241e-01	3.946310e-01
1.627369830088207e-04	8.136849e-01	3.950963e-01
1.628091479617477e-04	8.140458e-01	3.955337e-01
1.628813129146746e-04	8.144066e-01	3.959431e-01
1.629534778676015e-04	8.147674e-01	3.963246e-01
1.630256428205285e-04	8.151282e-01	3.966782e-01
1.630978077734554e-04	8.154890e-01	3.970038e-01
1.631699727263824e-04	8.158498e-01	3.973014e-01
1.633660587746269e-04	8.168303e-01	3.981257e-01
1.634434530183980e-04	8.172172e-01	3.985026e-01
1.635208472621692e-04	8.176042e-01	3.988921e-01
1.635982415059403e-04	8.179912e-01	3.992944e-01
1.636756357497115e-04	8.183782e-01	3.997093e-01
1.637530299934826e-04	8.187651e-01	4.001369e-01
1.638304242372537e-04	8.191521e-01	4.005772e-01
1.639078184810249e-04	8.195391e-01	4.010302e-01
1.644026009654958e-04	8.220130e-01	4.031581e-01
1.646392337032760e-04	8.231962e-01	4.040777e-01
1.647537463401458e-04	8.237687e-01	4.046600e-01
1.648682589770156e-04	8.243413e-01	4.052160e-01
1.649827716138854e-04	8.249139e-01	4.057458e-01
1.650972842507553e-04	8.254864e-01	4.062493e-01
1.652117968876251e-04	8.260590e-01	4.067265e-01
1.653263095244949e-04	8.266315e-01	4.071775e-01
1.654408221613647e-04	8.272041e-01	4.076022e-01
1.655147105631763e-04	8.275736e-01	4.078238e-01
1.655885989649879e-04	8.279430e-01	4.080579e-01
1.656624873667995e-04	8.283124e-01	4.083046e-01
1.657363757686111e-04	8.286819e-01	4.085638e-01
1.658102641704227e-04	8.290513e-01	4.088355e-01
1.658841525722343e-04	8.294208e-01	4.091198e-01
1.659580409740459e-04	8.297902e-01	4.094166e-01
1.659992059400655e-04	8.299960e-01	4.095904e-01
1.660282060216076e-04	8.301410e-01	4.097165e-01
1.660529455522489e-04	8.302647e-01	4.098271e-01
1.661268353424691e-04	8.306342e-01	4.101965e-01
1.662007251326892e-04	8.310036e-01	4.105897e-01
1.662746149229093e-04	8.313731e-01	4.110068e-01
1.663485047131294e-04	8.317425e-01	4.114479e-01
1.664223945033495e-04	8.321120e-01	4.119129e-01
1.664962842935697e-04	8.324814e-01	4.124018e-01
1.665701740837898e-04	8.328509e-01	4.129146e-01
1.666401356470137e-04	8.332007e-01	4.133687e-01
1.667100972102376e-04	8.335505e-01	4.137945e-01
1.667800587734615e-04	8.339003e-01	4.141923e-01
1.668500203366854e-04	8.342501e-01	4.145618e-01
1.669199818999093e-04	8.345999e-01	4.149032e-01
1.669899434631333e-04	8.349497e-01	4.152164e-01
1.670599050263572e-04	8.352996e-01	4.155015e-01
1.672329269047106e-04	8.361647e-01	4.162214e-01
1.673107871843960e-04	8.365540e-01	4.165890e-01
1.673886474640813e-04	8.369433e-01	4.169730e-01
1.674665077437666e-04	8.373326e-01	4.173732e-01
1.675443680234520e-04	8.377219e-01	4.177898e-01
1.676222283031374e-04	8.381112e-01	4.182227e-01
1.677000885828227e-04	8.385004e-01	4.186720e-01
1.677779488625080e-04	8.388897e-01	4.191376e-01
1.678548161731082e-04	8.392741e-01	4.195452e-01
1.679316834837083e-04	8.396584e-01	4.199278e-01
1.680085507943084e-04	8.400428e-01	4.202855e-01
1.680854181049086e-04	8.404271e-01	4.206183e-01
1.681622854155087e-04	8.408114e-01	4.209261e-01
1.682391527261088e-04	8.411958e-01	4.212090e-01
1.683160200367090e-04	8.415801e-01	4.214669e-01
1.685636349982268e-04	8.428182e-01	4.224551e-01
1.686711081163103e-04	8.433556e-01	4.230088e-01
1.687785812343939e-04	8.438929e-01	4.235373e-01
1.688860543524774e-04	8.444303e-01	4.240406e-01
1.689935274705609e-04	8.449676e-01	4.245187e-01
1.691010005886445e-04	8.455050e-01	4.249717e-01
1.692084737067280e-04	8.460424e-01	4.253995e-01
1.693159468248116e-04	8.465797e-01	4.258021e-01
1.693977930473566e-04	8.469890e-01	4.260472e-01
1.694796392699017e-04	8.473982e-01	4.263075e-01
1.695614854924467e-04	8.478074e-01	4.265832e-01
1.696433317149918e-04	8.482166e-01	4.268741e-01
1.697251779375368e-04	8.486259e-01	4.271803e-01
1.698070241600818e-04	8.490351e-01	4.275017e-01
1.698888703826269e-04	8.494443e-01	4.278384e-01
1.699149435582550e-04	8.495747e-01	4.279523e-01
1.699362470640138e-04	8.496813e-01	4.280459e-01
1.699553567516383e-04	8.497768e-01	4.281310e-01
1.700254218668369e-04	8.501271e-01	4.284729e-01
1.700954869820356e-04	8.504774e-01	4.288380e-01
1.701655520972342e-04	8.508278e-01	4.292262e-01
1.702356172124329e-04	8.511781e-01	4.296374e-01
1.703056823276315e-04	8.515284e-01	4.300718e-01
1.703757474428301e-04	8.518787e-01	4.305292e-01
1.704458125580288e-04	8.522291e-01	4.310098e-01
1.705183664646409e-04	8.525918e-01	4.314910e-01
1.705909203712530e-04	8.529546e-01	4.319435e-01
1.706634742778651e-04	8.533174e-01	4.323673e-01
1.707360281844772e-04	8.536801e-01	4.327624e-01
1.708085820910893e-04	8.540429e-01	4.331288e-01
1.708811359977014e-04	8.544057e-01	4.334664e-01
1.709536899043136e-04	8.547685e-01	4.337754e-01
1.711379897637033e-04	8.556899e-01	4.345494e-01
1.712155253169021e-04	8.560776e-01	4.349125e-01
1.712930608701010e-04	8.564653e-01	4.352920e-01
1.713705964232998e-04	8.568530e-01	4.356878e-01
1.714481319764986e-04	8.572407e-01	4.360999e-01
1.715256675296975e-04	8.576284e-01	4.365284e-01
1.716032030828964e-04	8.580160e-01	4.369732e-01
1.716807386360952e-04	8.584037e-01	4.374343e-01
1.717495510244158e-04	8.587477e-01	4.378100e-01
1.718183634127364e-04	8.590918e-01	4.381633e-01
1.718871758010570e-04	8.594358e-01	4.384941e-01
1.719559881893776e-04	8.597799e-01	4.388025e-01
1.720248005776982e-04	8.601240e-01	4.390885e-01
1.720936129660188e-04	8.604680e-01	4.393520e-01
1.721624253543394e-04	8.608121e-01	4.395931e-01
1.723810153651580e-04	8.619051e-01	4.404186e-01
1.724684935417735e-04	8.623425e-01	4.408234e-01
1.725559717183891e-04	8.627798e-01	4.412302e-01
1.726434498950046e-04	8.632172e-01	4.416388e-01
1.727309280716202e-04	8.636546e-01	4.420494e-01
1.728184062482357e-04	8.640920e-01	4.424618e-01
1.729058844248513e-04	8.645294e-01	4.428762e-01
1.729933626014668e-04	8.649668e-01	4.432924e-01
1.731116247901844e-04	8.655581e-01	4.437123e-01
1.732298869789020e-04	8.661494e-01	4.441354e-01
1.733481491676197e-04	8.667407e-01	4.445616e-01
1.734664113563373e-04	8.673321e-01	4.449909e-01
1.735846735450549e-04	8.679234e-01	4.454234e-01
1.737029357337725e-04	8.685147e-01	4.458590e-01
1.738211979224902e-04	8.691060e-01	4.462978e-01
1.738258620842817e-04	8.691293e-01	4.463176e-01
1.738351904078648e-04	8.691760e-01	4.463582e-01
1.738498618828658e-04	8.692493e-01	4.464228e-01
1.739216236336782e-04	8.696081e-01	4.467670e-01
1.739933853844906e-04	8.699669e-01	4.471371e-01
1.740651471353029e-04	8.703257e-01	4.475331e-01
1.741369088861153e-04	8.706846e-01	4.479550e-01
1.742086706369276e-04	8.710434e-01	4.484027e-01
1.742804323877400e-04	8.714022e-01	4.488763e-01
1.743521941385524e-04	8.717610e-01	4.493758e-01
1.744262597642902e-04	8.721313e-01	4.498715e-01
1.745003253900280e-04	8.725016e-01	4.503358e-01
1.745743910157658e-04	8.728720e-01	4.507688e-01
1.746484566415037e-04	8.732423e-01	4.511703e-01
1.747225222672415e-04	8.736126e-01	4.515404e-01
1.747965878929793e-04	8.739830e-01	4.518791e-01
1.748706535187172e-04	8.743533e-01	4.521865e-01
1.750530351418977e-04	8.752652e-01	4.529499e-01
1.751301407370823e-04	8.756507e-01	4.533155e-01
1.752072463322670e-04	8.760362e-01	4.536973e-01
1.752843519274517e-04	8.764217e-01	4.540955e-01
1.753614575226364e-04	8.768073e-01	4.545101e-01
1.754385631178211e-04	8.771928e-01	4.549409e-01
1.755156687130058e-04	8.775784e-01	4.553881e-01
1.755927743081905e-04	8.779639e-01	4.558516e-01
1.756681414156587e-04	8.783407e-01	4.562557e-01
1.757435085231270e-04	8.787175e-01	4.566350e-01
1.758188756305952e-04	8.790944e-01	4.569893e-01
1.758942427380635e-04	8.794712e-01	4.573188e-01
1.759696098455317e-04	8.798480e-01	4.576235e-01
1.760449769530000e-04	8.802249e-01	4.579032e-01
1.761203440604682e-04	8.806017e-01	4.581580e-01
1.763518166055485e-04	8.817591e-01	4.590686e-01
1.764687842830356e-04	8.823439e-01	4.596734e-01
1.765857519605226e-04	8.829287e-01	4.602486e-01
1.767027196380097e-04	8.835136e-01	4.607943e-01
1.768196873154967e-04	8.840984e-01	4.613104e-01
1.769366549929838e-04	8.846832e-01	4.617970e-01
1.770536226704709e-04	8.852681e-01	4.622541e-01
1.771705903479579e-04	8.858529e-01	4.626817e-01
1.772448880463684e-04	8.862244e-01	4.629069e-01
1.773191857447789e-04	8.865959e-01	4.631453e-01
1.773934834431894e-04	8.869674e-01	4.633970e-01
1.774677811415999e-04	8.873389e-01	4.636619e-01
1.775420788400104e-04	8.877104e-01	4.639401e-01
1.776163765384209e-04	8.880819e-01	4.642315e-01
1.776906742368314e-04	8.884534e-01	4.645362e-01
1.777296290483351e-04	8.886482e-01	4.647035e-01
1.777583273838212e-04	8.887916e-01	4.648299e-01
1.777819372874385e-04	8.889097e-01	4.649361e-01
1.778623215583895e-04	8.893116e-01	4.653463e-01
1.779427058293405e-04	8.897135e-01	4.657811e-01
1.780230901002915e-04	8.901155e-01	4.662404e-01
1.781034743712425e-04	8.905174e-01	4.667243e-01
1.781838586421935e-04	8.909193e-01	4.672326e-01
1.782642429131445e-04	8.913212e-01	4.677655e-01
1.783446271840954e-04	8.917232e-01	4.683230e-01
1.784195740430173e-04	8.920979e-01	4.687836e-01
1.784945209019392e-04	8.924726e-01	4.692172e-01
1.785694677608611e-04	8.928473e-01	4.696237e-01
1.786444146197830e-04	8.932221e-01	4.700031e-01
1.787193614787049e-04	8.935968e-01	4.703554e-01
1.787943083376268e-04	8.939715e-01	4.706806e-01
1.788692551965487e-04	8.943463e-01	4.709787e-01
1.791085359844294e-04	8.955427e-01	4.720644e-01
1.792225895419586e-04	8.961129e-01	4.727367e-01
1.793366430994878e-04	8.966832e-01	4.733792e-01
1.794506966570170e-04	8.972535e-01	4.739921e-01
1.795647502145461e-04	8.978237e-01	4.745753e-01
1.796788037720753e-04	8.983940e-01	4.751288e-01
1.797928573296045e-04	8.989643e-01	4.756527e-01
1.799069108871337e-04	8.995346e-01	4.761469e-01
1.799953924519090e-04	8.999770e-01	4.764558e-01
1.800838740166842e-04	9.004194e-01	4.767860e-01
1.801723555814595e-04	9.008618e-01	4.771375e-01
1.802608371462348e-04	9.013042e-01	4.775102e-01
1.803493187110101e-04	9.017466e-01	4.779041e-01
1.804378002757854e-04	9.021890e-01	4.783193e-01
1.805262818405607e-04	9.026314e-01	4.787557e-01
1.806043149886347e-04	9.030216e-01	4.791601e-01
1.806823481367087e-04	9.034118e-01	4.795414e-01
1.807603812847827e-04	9.038019e-01	4.798994e-01
1.808384144328567e-04	9.041921e-01	4.802341e-01
1.809164475809307e-04	9.045822e-01	4.805457e-01
1.809944807290047e-04	9.049724e-01	4.808340e-01
1.810725138770787e-04	9.053625e-01	4.810991e-01
1.811458901545145e-04	9.057294e-01	4.813220e-01
1.812192664319503e-04	9.060963e-01	4.815570e-01
1.812926427093861e-04	9.064632e-01	4.818041e-01
1.813660189868219e-04	9.068301e-01	4.820631e-01
1.814393952642577e-04	9.071970e-01	4.823342e-01
1.815127715416935e-04	9.075639e-01	4.826173e-01
1.815861478191293e-04	9.079307e-01	4.829124e-01
1.816250320268828e-04	9.081252e-01	4.830778e-01
1.816540979427589e-04	9.082705e-01	4.832051e-01
1.816790257247739e-04	9.083951e-01	4.833170e-01
1.817560642729163e-04	9.087803e-01	4.837091e-01
1.818331028210587e-04	9.091655e-01	4.841266e-01
1.819101413692011e-04	9.095507e-01	4.845696e-01
1.819871799173435e-04	9.099359e-01	4.850380e-01
1.820642184654859e-04	9.103211e-01	4.855318e-01
1.821412570136282e-04	9.107063e-01	4.860510e-01
1.822182955617706e-04	9.110915e-01	4.865957e-01
1.822921797112711e-04	9.114609e-01	4.870629e-01
1.823660638607716e-04	9.118303e-01	4.875008e-01
1.824399480102721e-04	9.121997e-01	4.879092e-01
1.825138321597726e-04	9.125692e-01	4.882882e-01
1.825877163092731e-04	9.129386e-01	4.886379e-01
1.826616004587735e-04	9.133080e-01	4.889581e-01
1.827354846082740e-04	9.136774e-01	4.892489e-01
1.829669634428774e-04	9.148348e-01	4.902734e-01
1.830868134398091e-04	9.154340e-01	4.909851e-01
1.832066634367407e-04	9.160333e-01	4.916644e-01
1.833265134336723e-04	9.166325e-01	4.923112e-01
1.834463634306039e-04	9.172318e-01	4.929256e-01
1.835662134275356e-04	9.178311e-01	4.935075e-01
1.836860634244672e-04	9.184303e-01	4.940570e-01
1.838059134213989e-04	9.190296e-01	4.945741e-01
1.838943923034341e-04	9.194720e-01	4.948811e-01
1.839828711854693e-04	9.199144e-01	4.952114e-01
1.840713500675045e-04	9.203567e-01	4.955649e-01
1.841598289495397e-04	9.207991e-01	4.959417e-01
1.842483078315750e-04	9.212415e-01	4.963417e-01
1.843367867136102e-04	9.216839e-01	4.967649e-01
1.844252655956454e-04	9.221264e-01	4.972114e-01
1.845075968207251e-04	9.225380e-01	4.976384e-01
1.845899280458047e-04	9.229496e-01	4.980386e-01
1.846722592708844e-04	9.233613e-01	4.984120e-01
1.847545904959640e-04	9.237729e-01	4.987585e-01
1.848369217210437e-04	9.241846e-01	4.990783e-01
1.849192529461233e-04	9.245963e-01	4.993712e-01
1.850015841712030e-04	9.250079e-01	4.996373e-01
1.850711129432982e-04	9.253556e-01	4.998478e-01
1.851406417153935e-04	9.257032e-01	5.000716e-01
1.852101704874888e-04	9.260508e-01	5.003085e-01
1.852796992595841e-04	9.263985e-01	5.005585e-01
1.853492280316794e-04	9.267461e-01	5.008217e-01
1.854187568037746e-04	9.270938e-01	5.010981e-01
1.854882855758699e-04	9.274414e-01	5.013877e-01
1.855286160704321e-04	9.276431e-01	5.015606e-01
1.855579143990930e-04	9.277896e-01	5.016899e-01
1.855833064965696e-04	9.279165e-01	5.018051e-01
1.856577316595779e-04	9.282887e-01	5.021855e-01
1.857321568225863e-04	9.286608e-01	5.025885e-01
1.858065819855946e-04	9.290329e-01	5.030140e-01
1.858810071486029e-04	9.294051e-01	5.034622e-01
1.859554323116112e-04	9.297772e-01	5.039328e-01
1.860298574746195e-04	9.301493e-01	5.044261e-01
1.861042826376278e-04	9.305214e-01	5.049419e-01
1.861757085104992e-04	9.308786e-01	5.054051e-01
1.862471343833706e-04	9.312357e-01	5.058403e-01
1.863185602562421e-04	9.315928e-01	5.062475e-01
1.863899861291135e-04	9.319500e-01	5.066269e-01
1.864614120019849e-04	9.323071e-01	5.069783e-01
1.865328378748564e-04	9.326642e-01	5.073017e-01
1.866042637477278e-04	9.330213e-01	5.075972e-01
1.867924165248255e-04	9.339621e-01	5.084043e-01
1.868743842201048e-04	9.343719e-01	5.088144e-01
1.869563519153840e-04	9.347817e-01	5.092366e-01
1.870383196106633e-04	9.351916e-01	5.096707e-01
1.871202873059426e-04	9.356014e-01	5.101168e-01
1.872022550012219e-04	9.360112e-01	5.105748e-01
1.872842226965011e-04	9.364211e-01	5.110449e-01
1.873661903917804e-04	9.368309e-01	5.115269e-01
1.874505684256011e-04	9.372528e-01	5.119440e-01
1.875349464594219e-04	9.376747e-01	5.123394e-01
1.876193244932426e-04	9.380966e-01	5.127132e-01
1.877037025270634e-04	9.385185e-01	5.130654e-01
1.877880805608841e-04	9.389404e-01	5.133959e-01
1.878724585947048e-04	9.393623e-01	5.137048e-01
1.879568366285256e-04	9.397842e-01	5.139921e-01
1.880394472096127e-04	9.401972e-01	5.143533e-01
1.881220577906998e-04	9.406103e-01	5.147242e-01
1.882046683717870e-04	9.410234e-01	5.151048e-01
1.882872789528741e-04	9.414364e-01	5.154950e-01
1.883698895339612e-04	9.418495e-01	5.158948e-01
1.884525001150484e-04	9.422625e-01	5.163043e-01
1.885351106961355e-04	9.426755e-01	5.167235e-01
1.886220322164170e-04	9.431102e-01	5.170870e-01
1.887089537366985e-04	9.435448e-01	5.174341e-01
1.887958752569800e-04	9.439794e-01	5.177650e-01
1.888827967772616e-04	9.444140e-01	5.180796e-01
1.889697182975431e-04	9.448486e-01	5.183780e-01
1.890566398178246e-04	9.452832e-01	5.186601e-01
1.891435613381061e-04	9.457178e-01	5.189259e-01
1.893251732804059e-04	9.466259e-01	5.196165e-01
1.894398027169692e-04	9.471990e-01	5.200986e-01
1.894754229423741e-04	9.473771e-01	5.202540e-01
1.895046409887620e-04	9.475232e-01	5.203866e-01
1.895869159520178e-04	9.479346e-01	5.208167e-01
1.896691909152736e-04	9.483460e-01	5.212703e-01
1.897514658785294e-04	9.487574e-01	5.217474e-01
1.898337408417851e-04	9.491687e-01	5.222480e-01
1.899160158050409e-04	9.495801e-01	5.227721e-01
1.899982907682967e-04	9.499915e-01	5.233196e-01
1.900805657315524e-04	9.504029e-01	5.238907e-01
1.901531322955445e-04	9.507657e-01	5.243348e-01
1.902256988595366e-04	9.511285e-01	5.247525e-01
1.902982654235287e-04	9.514913e-01	5.251437e-01
1.903708319875207e-04	9.518541e-01	5.255086e-01
1.904433985515128e-04	9.522170e-01	5.258470e-01
1.905159651155049e-04	9.525798e-01	5.261590e-01
1.905885316794970e-04	9.529427e-01	5.264446e-01
1.908284283275059e-04	9.541422e-01	5.275406e-01
