time	V(input_signal)	V(v_out)	I(Speaker)
1.251296195590318e-03	4.499934e+00	4.034528e+00	5.043160e-01
1.251299426736136e-03	4.499933e+00	4.034536e+00	5.043170e-01
1.251301850095500e-03	4.499933e+00	4.034542e+00	5.043177e-01
1.251305081241318e-03	4.499933e+00	4.034548e+00	5.043185e-01
1.251307908493909e-03	4.499932e+00	4.034555e+00	5.043194e-01
1.251310331853273e-03	4.499932e+00	4.034560e+00	5.043200e-01
1.251417922436242e-03	4.499921e+00	4.034795e+00	5.043494e-01
1.251420242768307e-03	4.499920e+00	4.034801e+00	5.043502e-01
1.251424353070820e-03	4.499920e+00	4.034813e+00	5.043516e-01
1.251428463373334e-03	4.499920e+00	4.034824e+00	5.043530e-01
1.251432573675848e-03	4.499919e+00	4.034834e+00	5.043543e-01
1.251436683978361e-03	4.499919e+00	4.034844e+00	5.043555e-01
1.251440794280875e-03	4.499918e+00	4.034853e+00	5.043567e-01
1.251444904583388e-03	4.499918e+00	4.034862e+00	5.043578e-01
1.251449014885902e-03	4.499917e+00	4.034871e+00	5.043588e-01
1.251450247690237e-03	4.499917e+00	4.034875e+00	5.043594e-01
1.251451891429350e-03	4.499917e+00	4.034880e+00	5.043600e-01
1.251474903776932e-03	4.499914e+00	4.034945e+00	5.043681e-01
1.251475859974600e-03	4.499914e+00	4.034948e+00	5.043685e-01
1.251477134904825e-03	4.499914e+00	4.034952e+00	5.043690e-01
1.251481597160610e-03	4.499913e+00	4.034964e+00	5.043705e-01
1.251489246741956e-03	4.499912e+00	4.034986e+00	5.043733e-01
1.251500402381419e-03	4.499911e+00	4.035018e+00	5.043773e-01
1.251501677311643e-03	4.499911e+00	4.035021e+00	5.043777e-01
1.251504864637204e-03	4.499911e+00	4.035030e+00	5.043788e-01
1.251506139567428e-03	4.499910e+00	4.035034e+00	5.043793e-01
1.251509144760100e-03	4.499910e+00	4.035043e+00	5.043804e-01
1.251512149952771e-03	4.499910e+00	4.035051e+00	5.043814e-01
1.251515155145443e-03	4.499910e+00	4.035060e+00	5.043825e-01
1.251518160338115e-03	4.499909e+00	4.035068e+00	5.043836e-01
1.251521165530786e-03	4.499909e+00	4.035077e+00	5.043846e-01
1.251524170723458e-03	4.499908e+00	4.035085e+00	5.043856e-01
1.251527175916129e-03	4.499908e+00	4.035093e+00	5.043867e-01
1.251528450846354e-03	4.499908e+00	4.035097e+00	5.043871e-01
1.251540383642260e-03	4.499906e+00	4.035135e+00	5.043918e-01
1.251552316438166e-03	4.499905e+00	4.035172e+00	5.043965e-01
1.251564249234072e-03	4.499903e+00	4.035209e+00	5.044011e-01
1.251576182029978e-03	4.499902e+00	4.035245e+00	5.044056e-01
1.251588114825885e-03	4.499900e+00	4.035281e+00	5.044101e-01
1.251600047621791e-03	4.499899e+00	4.035316e+00	5.044145e-01
1.251611980417697e-03	4.499897e+00	4.035351e+00	5.044188e-01
1.251618433674093e-03	4.499897e+00	4.035370e+00	5.044212e-01
1.251636502792000e-03	4.499894e+00	4.035424e+00	5.044280e-01
1.251657153212466e-03	4.499892e+00	4.035488e+00	5.044360e-01
1.251672641027815e-03	4.499889e+00	4.035533e+00	5.044416e-01
1.251869612349418e-03	4.499862e+00	4.036014e+00	5.045017e-01
1.251877646461252e-03	4.499861e+00	4.036030e+00	5.045037e-01
1.251909782908589e-03	4.499856e+00	4.036082e+00	5.045103e-01
1.251958010256455e-03	4.499849e+00	4.036120e+00	5.045150e-01
1.252006237604321e-03	4.499841e+00	4.036124e+00	5.045155e-01
1.252054464952187e-03	4.499833e+00	4.036094e+00	5.045117e-01
1.252102692300053e-03	4.499825e+00	4.036030e+00	5.045037e-01
1.252150919647919e-03	4.499817e+00	4.035932e+00	5.044915e-01
1.252199146995785e-03	4.499809e+00	4.035800e+00	5.044750e-01
1.252247374343651e-03	4.499801e+00	4.035634e+00	5.044542e-01
1.252258087427633e-03	4.499799e+00	4.035597e+00	5.044497e-01
1.252259235258059e-03	4.499798e+00	4.035594e+00	5.044492e-01
1.252261913529054e-03	4.499798e+00	4.035585e+00	5.044481e-01
1.252263443969623e-03	4.499798e+00	4.035581e+00	5.044476e-01
1.252266504850761e-03	4.499797e+00	4.035571e+00	5.044464e-01
1.252272626613036e-03	4.499796e+00	4.035550e+00	5.044438e-01
1.252353263834827e-03	4.499781e+00	4.035237e+00	5.044046e-01
1.252433901056619e-03	4.499766e+00	4.034991e+00	5.043738e-01
1.252514538278411e-03	4.499751e+00	4.034812e+00	5.043515e-01
1.252595175500203e-03	4.499734e+00	4.034701e+00	5.043376e-01
1.252675812721995e-03	4.499718e+00	4.034657e+00	5.043321e-01
1.252756449943786e-03	4.499700e+00	4.034681e+00	5.043351e-01
1.252837087165578e-03	4.499682e+00	4.034771e+00	5.043464e-01
1.252845538928490e-03	4.499681e+00	4.034788e+00	5.043485e-01
1.252856807945706e-03	4.499678e+00	4.034814e+00	5.043518e-01
1.252884980488747e-03	4.499671e+00	4.034883e+00	5.043603e-01
1.252886741272687e-03	4.499671e+00	4.034884e+00	5.043606e-01
1.252889659143216e-03	4.499670e+00	4.034888e+00	5.043609e-01
1.252892577013745e-03	4.499670e+00	4.034891e+00	5.043614e-01
1.252895494884274e-03	4.499669e+00	4.034895e+00	5.043619e-01
1.252898412754803e-03	4.499668e+00	4.034899e+00	5.043624e-01
1.252901330625332e-03	4.499668e+00	4.034903e+00	5.043629e-01
1.252904248495861e-03	4.499667e+00	4.034908e+00	5.043635e-01
1.252907166366390e-03	4.499666e+00	4.034914e+00	5.043642e-01
1.252908927150331e-03	4.499666e+00	4.034917e+00	5.043646e-01
1.252912046253310e-03	4.499665e+00	4.034923e+00	5.043653e-01
1.252915165356289e-03	4.499664e+00	4.034928e+00	5.043660e-01
1.252918284459269e-03	4.499664e+00	4.034934e+00	5.043668e-01
1.252921403562248e-03	4.499663e+00	4.034940e+00	5.043675e-01
1.252924522665228e-03	4.499662e+00	4.034945e+00	5.043682e-01
1.252927641768207e-03	4.499662e+00	4.034951e+00	5.043689e-01
1.252930760871187e-03	4.499661e+00	4.034956e+00	5.043696e-01
1.252998406591740e-03	4.499645e+00	4.035094e+00	5.043868e-01
1.253078984322164e-03	4.499626e+00	4.035283e+00	5.044103e-01
1.253080657045509e-03	4.499625e+00	4.035285e+00	5.044107e-01
1.253081075226345e-03	4.499625e+00	4.035286e+00	5.044107e-01
1.253081911588018e-03	4.499625e+00	4.035287e+00	5.044109e-01
1.253093620651435e-03	4.499622e+00	4.035316e+00	5.044144e-01
1.253133766011720e-03	4.499612e+00	4.035419e+00	5.044273e-01
1.253140665995520e-03	4.499610e+00	4.035434e+00	5.044293e-01
1.253141920538029e-03	4.499610e+00	4.035438e+00	5.044298e-01
1.253144011442210e-03	4.499610e+00	4.035443e+00	5.044304e-01
1.253144847803883e-03	4.499609e+00	4.035445e+00	5.044306e-01
1.253146520527228e-03	4.499609e+00	4.035450e+00	5.044312e-01
1.253156556867300e-03	4.499607e+00	4.035480e+00	5.044351e-01
1.253171796155417e-03	4.499603e+00	4.035524e+00	5.044405e-01
1.253175511158128e-03	4.499602e+00	4.035534e+00	5.044417e-01
1.253186910962764e-03	4.499599e+00	4.035566e+00	5.044458e-01
1.253198310767401e-03	4.499596e+00	4.035598e+00	5.044498e-01
1.253209710572038e-03	4.499593e+00	4.035630e+00	5.044537e-01
1.253221110376675e-03	4.499590e+00	4.035661e+00	5.044576e-01
1.253232510181311e-03	4.499588e+00	4.035692e+00	5.044615e-01
1.253243909985948e-03	4.499585e+00	4.035723e+00	5.044653e-01
1.253255309790585e-03	4.499582e+00	4.035753e+00	5.044691e-01
1.253321250355216e-03	4.499565e+00	4.035949e+00	5.044936e-01
1.253387190919847e-03	4.499547e+00	4.036105e+00	5.045132e-01
1.253453131484478e-03	4.499529e+00	4.036221e+00	5.045277e-01
1.253519072049109e-03	4.499511e+00	4.036297e+00	5.045372e-01
1.253585012613740e-03	4.499493e+00	4.036333e+00	5.045417e-01
1.253650953178372e-03	4.499474e+00	4.036329e+00	5.045411e-01
1.253716893743003e-03	4.499454e+00	4.036284e+00	5.045356e-01
1.253797398525901e-03	4.499431e+00	4.036053e+00	5.045067e-01
1.253877903308798e-03	4.499406e+00	4.035837e+00	5.044796e-01
1.253958408091696e-03	4.499381e+00	4.035636e+00	5.044545e-01
1.254038912874594e-03	4.499356e+00	4.035449e+00	5.044311e-01
1.254119417657492e-03	4.499330e+00	4.035277e+00	5.044097e-01
1.254199922440390e-03	4.499304e+00	4.035120e+00	5.043901e-01
1.254280427223288e-03	4.499277e+00	4.034978e+00	5.043723e-01
1.254330761705561e-03	4.499260e+00	4.034984e+00	5.043730e-01
1.254381096187834e-03	4.499242e+00	4.035008e+00	5.043760e-01
1.254431430670107e-03	4.499225e+00	4.035051e+00	5.043814e-01
1.254481765152380e-03	4.499207e+00	4.035113e+00	5.043892e-01
1.254532099634654e-03	4.499189e+00	4.035194e+00	5.043993e-01
1.254582434116927e-03	4.499171e+00	4.035294e+00	5.044117e-01
1.254632768599200e-03	4.499153e+00	4.035412e+00	5.044265e-01
1.254768080140516e-03	4.499103e+00	4.035725e+00	5.044656e-01
1.254769586072762e-03	4.499102e+00	4.035730e+00	5.044662e-01
1.254778621666241e-03	4.499099e+00	4.035755e+00	5.044694e-01
1.254790669124213e-03	4.499094e+00	4.035788e+00	5.044735e-01
1.254807024894808e-03	4.499088e+00	4.035833e+00	5.044791e-01
1.254809199608115e-03	4.499087e+00	4.035838e+00	5.044798e-01
1.254812099225858e-03	4.499086e+00	4.035844e+00	5.044805e-01
1.254814273939165e-03	4.499085e+00	4.035849e+00	5.044811e-01
1.254833685339782e-03	4.499078e+00	4.035900e+00	5.044875e-01
1.254849128733824e-03	4.499072e+00	4.035942e+00	5.044928e-01
1.254972583364438e-03	4.499024e+00	4.036260e+00	5.045325e-01
1.255050488386270e-03	4.498993e+00	4.036440e+00	5.045550e-01
1.255050952548605e-03	4.498993e+00	4.036441e+00	5.045551e-01
1.255052809197942e-03	4.498992e+00	4.036442e+00	5.045553e-01
1.255055284730391e-03	4.498991e+00	4.036446e+00	5.045558e-01
1.255089942184684e-03	4.498977e+00	4.036505e+00	5.045632e-01
1.255284639257408e-03	4.498898e+00	4.036588e+00	5.045735e-01
1.255383392474746e-03	4.498856e+00	4.036465e+00	5.045581e-01
1.255388326727057e-03	4.498854e+00	4.036458e+00	5.045572e-01
1.255411353237839e-03	4.498844e+00	4.036405e+00	5.045506e-01
1.255419576991690e-03	4.498840e+00	4.036386e+00	5.045483e-01
1.255429445496311e-03	4.498837e+00	4.036365e+00	5.045456e-01
1.255442603502472e-03	4.498831e+00	4.036325e+00	5.045407e-01
1.255471000096138e-03	4.498818e+00	4.036240e+00	5.045300e-01
1.255507347375528e-03	4.498803e+00	4.036140e+00	5.045176e-01
1.255509294261521e-03	4.498802e+00	4.036135e+00	5.045168e-01
1.255527465197456e-03	4.498794e+00	4.036077e+00	5.045096e-01
1.255582579297848e-03	4.498770e+00	4.035910e+00	5.044888e-01
1.255598195142127e-03	4.498763e+00	4.035864e+00	5.044830e-01
1.255600742387567e-03	4.498762e+00	4.035856e+00	5.044820e-01
1.255603289633006e-03	4.498761e+00	4.035847e+00	5.044809e-01
1.255605836878446e-03	4.498759e+00	4.035839e+00	5.044798e-01
1.255608384123886e-03	4.498758e+00	4.035830e+00	5.044788e-01
1.255610931369326e-03	4.498757e+00	4.035822e+00	5.044777e-01
1.255613478614766e-03	4.498756e+00	4.035814e+00	5.044767e-01
1.255616025860206e-03	4.498755e+00	4.035806e+00	5.044757e-01
1.255631041201746e-03	4.498748e+00	4.035762e+00	5.044702e-01
1.255655445278589e-03	4.498737e+00	4.035691e+00	5.044614e-01
1.255661697022132e-03	4.498734e+00	4.035670e+00	5.044587e-01
1.255699207483390e-03	4.498718e+00	4.035564e+00	5.044455e-01
1.255748259122444e-03	4.498696e+00	4.035443e+00	5.044304e-01
1.255778916396853e-03	4.498682e+00	4.035378e+00	5.044222e-01
1.255791179306616e-03	4.498676e+00	4.035358e+00	5.044197e-01
1.255797310761498e-03	4.498673e+00	4.035349e+00	5.044186e-01
1.255800814450002e-03	4.498672e+00	4.035343e+00	5.044178e-01
1.255809573671261e-03	4.498668e+00	4.035327e+00	5.044159e-01
1.255813953281891e-03	4.498666e+00	4.035322e+00	5.044153e-01
1.255820084736773e-03	4.498663e+00	4.035316e+00	5.044144e-01
1.255821836581025e-03	4.498662e+00	4.035312e+00	5.044140e-01
1.255823150464214e-03	4.498662e+00	4.035309e+00	5.044137e-01
1.255824902308466e-03	4.498661e+00	4.035306e+00	5.044132e-01
1.255825340269529e-03	4.498661e+00	4.035305e+00	5.044131e-01
1.255826216191655e-03	4.498660e+00	4.035303e+00	5.044129e-01
1.255827968035907e-03	4.498659e+00	4.035301e+00	5.044127e-01
1.255831471724411e-03	4.498658e+00	4.035298e+00	5.044122e-01
1.255838479101418e-03	4.498654e+00	4.035291e+00	5.044114e-01
1.255840230945670e-03	4.498653e+00	4.035288e+00	5.044110e-01
1.255844610556300e-03	4.498652e+00	4.035282e+00	5.044102e-01
1.255856873466064e-03	4.498646e+00	4.035271e+00	5.044088e-01
1.255904449337053e-03	4.498624e+00	4.035260e+00	5.044075e-01
1.255952025208043e-03	4.498602e+00	4.035267e+00	5.044083e-01
1.255999601079032e-03	4.498579e+00	4.035290e+00	5.044113e-01
1.256047176950022e-03	4.498557e+00	4.035331e+00	5.044163e-01
1.256094752821012e-03	4.498534e+00	4.035388e+00	5.044235e-01
1.256142328692001e-03	4.498511e+00	4.035463e+00	5.044329e-01
1.256189904562991e-03	4.498487e+00	4.035554e+00	5.044443e-01
1.256272586675118e-03	4.498447e+00	4.035697e+00	5.044621e-01
1.256310291675440e-03	4.498428e+00	4.035777e+00	5.044721e-01
1.256459706813011e-03	4.498353e+00	4.036126e+00	5.045158e-01
1.256466123526686e-03	4.498350e+00	4.036143e+00	5.045179e-01
1.256468128749709e-03	4.498349e+00	4.036148e+00	5.045185e-01
1.256468930838918e-03	4.498348e+00	4.036150e+00	5.045187e-01
1.256470535017337e-03	4.498347e+00	4.036154e+00	5.045193e-01
1.256473743374174e-03	4.498346e+00	4.036162e+00	5.045203e-01
1.256474488171297e-03	4.498345e+00	4.036165e+00	5.045206e-01
1.256475232968420e-03	4.498345e+00	4.036167e+00	5.045209e-01
1.256475977765543e-03	4.498345e+00	4.036169e+00	5.045211e-01
1.256476722562666e-03	4.498344e+00	4.036171e+00	5.045214e-01
1.256477467359789e-03	4.498344e+00	4.036173e+00	5.045216e-01
1.256478212156912e-03	4.498343e+00	4.036175e+00	5.045219e-01
1.256478956954035e-03	4.498343e+00	4.036177e+00	5.045221e-01
1.256482165310872e-03	4.498342e+00	4.036185e+00	5.045231e-01
1.256482967400081e-03	4.498341e+00	4.036187e+00	5.045233e-01
1.256484571578500e-03	4.498340e+00	4.036191e+00	5.045238e-01
1.256507030076360e-03	4.498329e+00	4.036244e+00	5.045305e-01
1.256510238433197e-03	4.498327e+00	4.036250e+00	5.045313e-01
1.256512644700825e-03	4.498326e+00	4.036257e+00	5.045321e-01
1.256515853057662e-03	4.498324e+00	4.036265e+00	5.045332e-01
1.256522269771337e-03	4.498321e+00	4.036282e+00	5.045352e-01
1.256535103198686e-03	4.498314e+00	4.036313e+00	5.045391e-01
1.256539113644732e-03	4.498312e+00	4.036322e+00	5.045403e-01
1.256543926179988e-03	4.498310e+00	4.036335e+00	5.045419e-01
1.256550342893663e-03	4.498306e+00	4.036351e+00	5.045438e-01
1.256787882351646e-03	4.498181e+00	4.036767e+00	5.045959e-01
1.256868198481867e-03	4.498138e+00	4.036822e+00	5.046028e-01
1.256904828542506e-03	4.498118e+00	4.036803e+00	5.046003e-01
1.256940512167166e-03	4.498098e+00	4.036754e+00	5.045943e-01
1.256976195791827e-03	4.498079e+00	4.036698e+00	5.045872e-01
1.257011879416487e-03	4.498059e+00	4.036633e+00	5.045791e-01
1.257047563041148e-03	4.498039e+00	4.036560e+00	5.045700e-01
1.257083246665809e-03	4.498020e+00	4.036478e+00	5.045598e-01
1.257118930290469e-03	4.498000e+00	4.036388e+00	5.045485e-01
1.257154613915130e-03	4.497980e+00	4.036290e+00	5.045363e-01
1.257167055615813e-03	4.497972e+00	4.036252e+00	5.045316e-01
1.257191939017181e-03	4.497958e+00	4.036176e+00	5.045220e-01
1.257216206654063e-03	4.497944e+00	4.036103e+00	5.045129e-01
1.257301062568195e-03	4.497896e+00	4.035849e+00	5.044812e-01
1.257385918482327e-03	4.497847e+00	4.035664e+00	5.044580e-01
1.257470774396459e-03	4.497797e+00	4.035547e+00	5.044433e-01
1.257555630310591e-03	4.497747e+00	4.035497e+00	5.044372e-01
1.257640486224723e-03	4.497696e+00	4.035516e+00	5.044395e-01
1.257725342138855e-03	4.497644e+00	4.035604e+00	5.044504e-01
1.257810198052987e-03	4.497592e+00	4.035759e+00	5.044699e-01
1.257811264309618e-03	4.497591e+00	4.035761e+00	5.044701e-01
1.257812064002091e-03	4.497591e+00	4.035762e+00	5.044702e-01
1.257815262771983e-03	4.497589e+00	4.035766e+00	5.044707e-01
1.257818156897124e-03	4.497587e+00	4.035770e+00	5.044713e-01
1.257821051022264e-03	4.497586e+00	4.035774e+00	5.044718e-01
1.257823945147404e-03	4.497584e+00	4.035778e+00	5.044723e-01
1.257826839272545e-03	4.497582e+00	4.035782e+00	5.044727e-01
1.257829733397685e-03	4.497580e+00	4.035785e+00	5.044731e-01
1.257832627522825e-03	4.497578e+00	4.035788e+00	5.044735e-01
1.257835521647966e-03	4.497577e+00	4.035790e+00	5.044738e-01
1.257910522640615e-03	4.497530e+00	4.035926e+00	5.044907e-01
1.257949637551597e-03	4.497506e+00	4.036004e+00	5.045005e-01
1.257951776648291e-03	4.497504e+00	4.036008e+00	5.045010e-01
1.257952998989259e-03	4.497503e+00	4.036010e+00	5.045013e-01
1.257956054841680e-03	4.497501e+00	4.036016e+00	5.045021e-01
1.257959721864584e-03	4.497499e+00	4.036025e+00	5.045031e-01
1.258046106232066e-03	4.497445e+00	4.036254e+00	5.045318e-01
1.258132490599549e-03	4.497390e+00	4.036449e+00	5.045561e-01
1.258218874967031e-03	4.497334e+00	4.036608e+00	5.045760e-01
1.258305259334513e-03	4.497278e+00	4.036732e+00	5.045915e-01
1.258391643701995e-03	4.497221e+00	4.036821e+00	5.046027e-01
1.258478028069477e-03	4.497163e+00	4.036875e+00	5.046094e-01
1.258564412436959e-03	4.497105e+00	4.036894e+00	5.046117e-01
1.258765230967016e-03	4.496968e+00	4.036507e+00	5.045633e-01
1.258826552615877e-03	4.496925e+00	4.036341e+00	5.045426e-01
1.258833421336298e-03	4.496920e+00	4.036317e+00	5.045396e-01
1.258842579630192e-03	4.496914e+00	4.036291e+00	5.045364e-01
1.258853144874613e-03	4.496907e+00	4.036262e+00	5.045328e-01
1.258857459656453e-03	4.496903e+00	4.036249e+00	5.045311e-01
1.258874718783810e-03	4.496891e+00	4.036199e+00	5.045248e-01
1.258878314435343e-03	4.496889e+00	4.036189e+00	5.045236e-01
1.258882629217182e-03	4.496886e+00	4.036177e+00	5.045221e-01
1.258989060502555e-03	4.496811e+00	4.035909e+00	5.044886e-01
1.259051587102810e-03	4.496767e+00	4.035782e+00	5.044728e-01
1.259055200343672e-03	4.496764e+00	4.035775e+00	5.044719e-01
1.259076879788843e-03	4.496748e+00	4.035742e+00	5.044677e-01
1.259104831824669e-03	4.496728e+00	4.035704e+00	5.044630e-01
1.259107372918835e-03	4.496726e+00	4.035702e+00	5.044627e-01
1.259109914013002e-03	4.496725e+00	4.035700e+00	5.044625e-01
1.259112455107168e-03	4.496723e+00	4.035698e+00	5.044623e-01
1.259114996201334e-03	4.496721e+00	4.035696e+00	5.044620e-01
1.259117537295500e-03	4.496719e+00	4.035693e+00	5.044617e-01
1.259120078389666e-03	4.496717e+00	4.035691e+00	5.044613e-01
1.259122619483832e-03	4.496716e+00	4.035688e+00	5.044610e-01
1.259170053241599e-03	4.496681e+00	4.035658e+00	5.044572e-01
1.259186993869373e-03	4.496669e+00	4.035655e+00	5.044569e-01
1.259198852308815e-03	4.496660e+00	4.035655e+00	5.044569e-01
1.259201393402981e-03	4.496658e+00	4.035655e+00	5.044569e-01
1.259204781528536e-03	4.496656e+00	4.035656e+00	5.044571e-01
1.259306425295179e-03	4.496582e+00	4.035732e+00	5.044665e-01
1.259316537170386e-03	4.496574e+00	4.035745e+00	5.044681e-01
1.259321593107990e-03	4.496571e+00	4.035753e+00	5.044692e-01
1.259327660233114e-03	4.496566e+00	4.035761e+00	5.044702e-01
1.259381670849968e-03	4.496526e+00	4.035837e+00	5.044797e-01
1.259435681466822e-03	4.496486e+00	4.035920e+00	5.044900e-01
1.259489692083676e-03	4.496446e+00	4.036009e+00	5.045011e-01
1.259543702700529e-03	4.496405e+00	4.036104e+00	5.045130e-01
1.259597713317383e-03	4.496364e+00	4.036206e+00	5.045258e-01
1.259651723934237e-03	4.496323e+00	4.036314e+00	5.045393e-01
1.259705734551091e-03	4.496282e+00	4.036429e+00	5.045537e-01
1.259884960343979e-03	4.496144e+00	4.036829e+00	5.046037e-01
1.259918890370814e-03	4.496117e+00	4.036891e+00	5.046114e-01
1.260118170224482e-03	4.495960e+00	4.037087e+00	5.046359e-01
1.260155362787167e-03	4.495930e+00	4.037071e+00	5.046338e-01
1.260192555349853e-03	4.495900e+00	4.037041e+00	5.046302e-01
1.260229747912538e-03	4.495870e+00	4.036999e+00	5.046249e-01
1.260266940475223e-03	4.495840e+00	4.036944e+00	5.046180e-01
1.260304133037908e-03	4.495810e+00	4.036876e+00	5.046095e-01
1.260341325600594e-03	4.495780e+00	4.036795e+00	5.045994e-01
1.260378518163279e-03	4.495749e+00	4.036702e+00	5.045877e-01
1.260379665085555e-03	4.495748e+00	4.036699e+00	5.045874e-01
1.260379951816124e-03	4.495748e+00	4.036698e+00	5.045872e-01
1.260380525277262e-03	4.495748e+00	4.036696e+00	5.045870e-01
1.260381672199538e-03	4.495747e+00	4.036693e+00	5.045866e-01
1.260383966044089e-03	4.495745e+00	4.036686e+00	5.045858e-01
1.260400022955951e-03	4.495731e+00	4.036640e+00	5.045800e-01
1.260405757567330e-03	4.495727e+00	4.036625e+00	5.045781e-01
1.260408624873020e-03	4.495725e+00	4.036619e+00	5.045773e-01
1.260409771795296e-03	4.495724e+00	4.036615e+00	5.045769e-01
1.260413786023261e-03	4.495720e+00	4.036605e+00	5.045756e-01
1.260429842935123e-03	4.495707e+00	4.036556e+00	5.045695e-01
1.260448756051148e-03	4.495691e+00	4.036500e+00	5.045626e-01
1.260449880770371e-03	4.495690e+00	4.036498e+00	5.045623e-01
1.260457281655435e-03	4.495684e+00	4.036478e+00	5.045597e-01
1.260464682540499e-03	4.495678e+00	4.036457e+00	5.045572e-01
1.260472083425564e-03	4.495672e+00	4.036437e+00	5.045546e-01
1.260479484310628e-03	4.495666e+00	4.036416e+00	5.045520e-01
1.260486885195692e-03	4.495660e+00	4.036395e+00	5.045494e-01
1.260494286080757e-03	4.495654e+00	4.036375e+00	5.045468e-01
1.260501686965821e-03	4.495648e+00	4.036354e+00	5.045442e-01
1.260507185454625e-03	4.495643e+00	4.036339e+00	5.045424e-01
1.260512683943430e-03	4.495639e+00	4.036325e+00	5.045406e-01
1.260518182432234e-03	4.495634e+00	4.036310e+00	5.045388e-01
1.260523680921038e-03	4.495629e+00	4.036295e+00	5.045369e-01
1.260529179409842e-03	4.495625e+00	4.036280e+00	5.045349e-01
1.260534677898647e-03	4.495620e+00	4.036264e+00	5.045330e-01
